area,date,generation,avgTa,avgWs,avgRhm,ssDur,sumSsHr,sumGsr,avgTca,PM10,PM25
강원도,2016-08-18,332.546148,27.0,1.6,72.6,13.5,8.5,19.29,0.8,29.88888888888889,15.743055555555555
강원도,2016-08-19,320.997163,27.2,1.5,74.3,13.5,3.5,14.28,0.8,31.25,15.4375
강원도,2016-08-20,435.440275,26.8,1.8,73.0,13.5,7.6,21.31,0.8,25.68055555555556,13.40972222222222
강원도,2016-08-21,338.842878,25.9,1.9,73.4,13.4,4.9,16.48,0.8,21.041666666666668,10.738425925925926
강원도,2016-08-22,380.370331,26.2,1.8,70.1,13.4,9.4,19.83,0.8,19.86111111111111,11.407407407407408
강원도,2016-08-23,411.013143,25.5,2.3,71.5,13.3,10.8,21.33,0.8,17.805555555555557,9.57638888888889
강원도,2016-08-24,353.467899,26.0,1.6,66.3,13.3,4.4,16.73,0.8,24.30555555555556,12.04861111111111
강원도,2016-08-25,399.914757,27.9,1.9,60.5,13.3,8.0,20.31,0.8,31.09027777777778,12.40972222222222
강원도,2016-08-26,212.329364,19.1,2.6,74.0,13.2,6.3,14.84,0.8,23.86111111111111,5.673611111111111
강원도,2016-08-27,438.543669,20.3,2.2,68.0,13.2,9.5,21.04,0.8,23.125,5.583333333333333
강원도,2016-08-28,96.137602,19.2,2.5,81.0,13.2,0.4,4.23,0.8,19.194444444444443,5.74537037037037
강원도,2016-08-29,127.868924,17.4,2.5,82.1,13.1,0.1,4.9,0.8,21.86111111111111,7.275462962962964
강원도,2016-08-30,189.185008,19.1,2.0,73.4,13.1,0.5,8.2,0.8,23.51388888888889,10.895833333333334
강원도,2016-08-31,88.998473,21.2,5.6,52.9,13.0,0.2,4.21,0.8,16.59722222222222,6.902777777777778
강원도,2016-09-01,320.52031900000003,24.2,2.0,56.8,13.0,8.9,18.7,0.8,65.88888888888889,33.888888888888886
강원도,2016-09-02,127.928508,21.3,1.2,81.6,13.0,0.1,3.98,0.8,50.388888888888886,31.756944444444443
강원도,2016-09-03,163.038269,21.0,0.7,88.1,12.9,0.9,4.14,0.8,30.541666666666668,13.819444444444445
강원도,2016-09-04,242.541471,22.0,1.2,86.1,12.9,0.2,6.79,0.8,27.83333333333333,11.708333333333334
강원도,2016-09-05,244.229003,22.0,0.9,88.0,12.8,0.2,7.14,0.8,24.40277777777778,11.243055555555555
강원도,2016-09-06,274.559828,23.8,1.5,74.6,12.8,7.6,17.4,0.8,43.93055555555556,22.79861111111111
강원도,2016-09-07,248.964793,23.0,2.0,67.1,12.8,7.7,16.01,0.8,57.888888888888886,39.6875
강원도,2016-09-08,308.18516900000003,21.2,1.8,79.5,12.7,4.7,11.94,0.8,37.763888888888886,24.13888888888889
강원도,2016-09-09,341.262453,21.1,1.7,79.3,12.7,4.4,13.8,0.8,30.86111111111111,17.368055555555557
강원도,2016-09-10,299.86656,21.9,1.6,79.6,12.6,4.7,13.51,0.8,29.194444444444443,13.77777777777778
강원도,2016-09-11,252.706378,22.2,1.5,79.9,12.6,4.3,12.53,0.8,25.15277777777778,11.416666666666666
강원도,2016-09-12,187.782094,20.6,1.3,82.8,12.6,0.1,5.47,0.8,20.819444444444443,9.773611111111112
강원도,2016-09-13,367.05727,20.0,1.9,79.6,12.5,1.9,9.64,0.8,18.76388888888889,8.608333333333333
강원도,2016-09-14,325.61478,21.1,1.1,79.8,12.5,3.8,12.37,0.8,24.27083333333333,10.63888888888889
강원도,2016-09-15,292.160046,21.7,1.2,80.1,12.4,8.1,17.45,0.8,31.95833333333333,20.11574074074074
강원도,2016-09-16,245.127093,23.9,2.0,60.8,12.4,6.8,15.88,0.8,35.81944444444444,25.41377314814815
강원도,2016-09-17,113.541517,19.3,1.5,81.5,12.4,0.1,2.73,0.8,23.36111111111111,16.039930555555557
강원도,2016-09-18,224.394648,19.9,1.6,77.4,12.3,2.8,10.24,0.8,29.22222222222222,14.52777777777778
강원도,2016-09-19,222.531268,18.8,1.9,72.6,12.3,2.9,11.85,0.8,24.944444444444443,12.930555555555555
강원도,2016-09-20,435.249808,17.2,2.4,72.6,12.3,9.8,18.39,0.8,28.38888888888889,17.131944444444443
강원도,2016-09-21,322.001678,17.9,2.0,73.4,12.2,7.6,17.31,0.8,38.15277777777778,26.49305555555556
강원도,2016-09-22,348.744651,18.2,1.9,74.1,12.2,2.4,8.82,0.8,49.77777777777778,37.52777777777778
강원도,2016-09-23,400.738175,18.9,1.7,69.6,12.1,10.4,19.52,0.8,46.06944444444444,33.236111111111114
강원도,2016-09-24,410.304305,20.8,2.2,65.6,12.1,10.4,19.57,0.8,37.59722222222222,26.23611111111111
강원도,2016-09-25,231.375263,22.9,1.9,61.6,12.0,5.3,11.99,0.8,39.458333333333336,26.52083333333333
강원도,2016-09-26,159.593557,20.6,1.3,71.8,12.0,4.6,9.26,0.8,44.66666666666666,29.04861111111111
강원도,2016-09-27,64.893561,19.8,0.8,86.6,12.0,0.0,3.66,0.8,50.29166666666666,33.94444444444444
강원도,2016-09-28,188.010245,19.1,1.8,80.4,11.9,0.2,2.69,0.8,32.46527777777778,16.868055555555557
강원도,2016-09-29,118.456522,16.3,1.4,76.6,11.9,0.7,6.38,0.8,23.34722222222222,8.63888888888889
강원도,2016-09-30,170.41042000000002,18.6,1.0,74.1,11.8,3.8,11.28,0.8,30.05555555555556,14.145833333333334
강원도,2016-10-01,179.06772,18.8,1.2,78.9,11.8,2.1,8.62,0.8,33.583333333333336,19.26388888888889
강원도,2016-10-02,91.277049,19.8,1.6,67.4,11.8,0.0,4.39,0.8,32.93055555555556,18.51388888888889
강원도,2016-10-03,224.015911,19.2,1.2,79.8,11.7,5.0,10.22,0.8,23.86111111111111,13.42361111111111
강원도,2016-10-04,392.65208,18.3,1.7,75.8,11.7,2.7,4.46,0.8,33.513888888888886,17.63888888888889
강원도,2016-10-05,117.087954,16.7,1.0,88.0,11.6,0.4,2.8,0.8,24.8125,13.61111111111111
강원도,2016-10-06,357.208437,17.0,1.5,80.6,11.6,6.2,11.49,0.8,30.55555555555556,16.1875
강원도,2016-10-07,228.801761,17.9,1.8,76.9,11.6,1.8,7.84,0.8,25.819444444444443,14.666666666666666
강원도,2016-10-08,272.337042,19.2,2.4,55.5,11.5,6.8,15.85,0.8,18.791666666666668,12.57175925925926
강원도,2016-10-09,478.273898,12.6,2.3,52.1,11.5,10.3,17.76,0.8,20.15277777777778,12.310185185185183
강원도,2016-10-10,387.291949,13.3,1.8,60.8,11.4,9.2,16.52,0.8,23.319444444444443,13.375
강원도,2016-10-11,277.94166,17.4,2.4,48.1,11.4,8.3,14.41,0.8,35.34722222222222,20.34027777777778
강원도,2016-10-12,314.76814,14.3,1.9,68.9,11.4,2.2,7.16,0.8,44.35416666666666,26.43055555555556
강원도,2016-10-13,336.724862,14.8,2.4,57.8,11.3,10.1,16.86,0.8,38.02777777777778,21.36111111111111
강원도,2016-10-14,326.162326,17.2,2.6,55.1,11.3,9.2,14.79,0.8,68.56944444444444,46.201388888888886
강원도,2016-10-15,297.687505,19.1,2.5,51.9,11.2,9.2,15.79,0.8,73.375,50.54166666666666
강원도,2016-10-16,104.178659,17.5,1.4,58.5,11.2,1.2,5.55,0.8,44.41666666666666,28.58333333333333
강원도,2016-10-17,253.003953,18.9,1.5,58.3,11.2,7.6,12.0,0.8,32.75,20.22222222222222
강원도,2016-10-18,267.002933,17.3,2.2,71.8,11.1,3.7,8.43,0.8,46.65277777777778,26.791666666666668
강원도,2016-10-19,308.686103,19.4,1.8,60.3,11.1,10.3,15.9,0.8,39.48611111111112,23.43055555555556
강원도,2016-10-20,254.208406,16.9,2.6,65.1,11.0,4.2,6.08,0.8,56.69444444444444,32.19444444444444
강원도,2016-10-21,122.501867,14.6,1.5,78.3,11.0,0.4,5.81,0.8,33.763888888888886,18.291666666666668
강원도,2016-10-22,226.115761,15.7,1.3,72.3,11.0,7.4,13.2,0.8,28.02777777777778,15.729166666666666
강원도,2016-10-23,43.298912,10.5,1.6,82.0,10.9,0.0,1.28,0.8,25.069444444444443,13.604166666666666
강원도,2016-10-24,380.339365,12.2,2.3,67.4,10.9,10.2,16.32,0.8,24.11111111111111,11.118055555555555
강원도,2016-10-25,51.297659,12.4,1.3,82.8,10.9,1.9,4.83,0.8,22.041666666666668,11.458333333333334
강원도,2016-10-26,117.950904,14.9,2.1,59.4,10.8,3.9,8.24,0.8,29.21527777777778,13.569444444444445
강원도,2016-10-27,252.313297,14.5,1.4,70.4,10.8,5.1,9.6,0.8,41.513888888888886,18.666666666666668
강원도,2016-10-28,97.271018,13.9,1.5,74.6,10.7,0.9,5.07,0.8,34.81944444444444,17.63888888888889
강원도,2016-10-29,94.248799,9.2,1.7,74.9,10.7,0.0,4.83,0.8,35.84722222222222,22.125
강원도,2016-10-30,422.653499,8.7,1.8,53.1,10.7,9.8,15.55,0.8,34.388888888888886,22.40277777777778
강원도,2016-10-31,46.644087,11.1,3.5,39.0,10.6,1.2,2.5,0.8,35.43055555555556,21.194444444444443
강원도,2016-11-01,424.418429,5.9,2.7,44.8,10.6,9.4,15.24,0.8,23.90277777777778,14.854166666666666
강원도,2016-11-02,401.20725,7.1,2.6,32.6,10.6,10.0,15.39,0.8,25.58333333333333,16.48611111111111
강원도,2016-11-03,266.05148,10.1,2.7,43.5,10.5,9.9,13.55,0.8,39.47222222222222,27.02083333333333
강원도,2016-11-04,185.107418,14.1,2.8,46.9,10.5,9.3,12.74,0.8,58.48611111111112,36.013888888888886
강원도,2016-11-05,128.408591,16.1,3.3,54.6,10.5,9.2,11.92,0.8,60.90277777777778,39.763888888888886
강원도,2016-11-06,75.148506,8.9,1.0,88.3,10.4,0.0,0.51,0.8,33.833333333333336,25.625
강원도,2016-11-07,141.560372,12.9,1.0,73.5,10.4,4.1,7.5,0.8,45.40277777777778,24.9375
강원도,2016-11-08,230.673854,9.4,2.4,62.9,10.4,2.7,5.33,0.8,34.05555555555556,23.28472222222222
강원도,2016-11-09,366.622991,4.8,2.1,56.0,10.3,9.6,13.66,0.8,33.47222222222222,20.76388888888889
강원도,2016-11-10,112.132852,6.4,1.2,66.1,10.3,0.9,5.37,0.8,42.19444444444444,24.819444444444443
강원도,2016-11-11,259.692874,10.3,2.4,47.5,10.3,9.3,12.24,0.8,48.125,25.541666666666668
강원도,2016-11-12,301.25491,13.7,2.5,35.4,10.2,9.2,11.61,0.8,69.15277777777777,27.194444444444443
강원도,2016-11-13,137.26098,12.9,1.5,70.4,10.2,2.6,6.3,0.8,69.125,34.333333333333336
강원도,2016-11-14,138.830326,15.8,2.6,62.4,10.2,7.3,8.7,0.8,46.833333333333336,24.97222222222222
강원도,2016-11-15,358.732263,10.6,2.3,50.1,10.1,9.4,12.61,0.8,51.98611111111112,21.52777777777778
강원도,2016-11-16,287.88894700000003,9.3,2.3,38.0,10.1,9.2,11.76,0.8,46.06944444444444,21.125
강원도,2016-11-17,312.760989,8.5,2.4,52.4,10.1,8.9,11.51,0.8,64.61309523809524,37.33730158730159
강원도,2016-11-18,164.265492,14.3,2.1,46.9,10.1,5.5,8.34,0.8,80.51884920634922,41.48214285714286
강원도,2016-11-19,135.16197,15.0,2.0,62.6,10.0,8.2,11.22,0.8,40.86111111111112,24.604166666666668
강원도,2016-11-20,293.713739,12.4,2.4,52.4,10.0,8.6,11.04,0.8,35.986111111111114,21.041666666666668
강원도,2016-11-21,58.557512,9.3,2.1,62.9,10.0,0.0,3.58,0.8,52.0,26.58333333333333
강원도,2016-11-22,152.100223,6.7,2.4,74.1,10.0,2.2,5.47,0.8,30.666666666666668,18.99305555555556
강원도,2016-11-23,211.864385,3.8,1.9,63.4,9.9,0.5,4.09,0.8,25.97222222222222,14.020833333333334
강원도,2016-11-24,359.780371,2.2,3.9,23.6,9.9,9.3,12.79,0.8,24.95833333333333,14.069444444444445
강원도,2016-11-25,263.460418,3.1,2.5,31.0,9.9,8.5,11.05,0.8,28.22222222222222,15.069444444444445
강원도,2016-11-26,59.775531,4.1,2.7,43.0,9.9,1.0,3.55,0.8,31.0,18.46527777777778
강원도,2016-11-27,153.348618,6.7,2.7,47.4,9.8,7.3,8.93,0.8,46.59722222222222,29.75
강원도,2016-11-28,246.615982,4.5,2.0,40.1,9.8,9.0,11.02,0.8,80.5625,41.770833333333336
강원도,2016-11-29,312.324328,4.6,2.5,51.5,9.8,7.3,9.22,0.8,37.013888888888886,21.229166666666668
강원도,2016-11-30,74.093069,8.6,1.9,64.4,9.8,1.4,4.54,0.8,27.68055555555556,15.069444444444445
강원도,2016-12-01,260.607905,7.9,4.0,29.8,9.8,8.6,10.76,0.8,47.06944444444444,27.29861111111111
강원도,2016-12-02,328.094274,8.2,4.0,16.3,9.7,9.1,11.89,0.8,21.30555555555556,11.01388888888889
강원도,2016-12-03,295.255706,10.5,3.4,24.6,9.7,8.1,11.2,0.8,31.22222222222222,14.430555555555555
강원도,2016-12-04,76.800977,11.8,3.2,21.0,9.7,1.0,3.14,0.8,25.875,15.21527777777778
강원도,2016-12-05,92.955942,10.1,3.6,47.9,9.7,4.7,4.6,0.8,72.33333333333333,49.333333333333336
강원도,2016-12-06,310.531456,3.7,2.8,28.4,9.7,9.1,11.26,0.8,30.73611111111111,18.20833333333333
강원도,2016-12-07,90.293093,5.0,3.4,39.6,9.7,7.3,10.22,0.8,45.333333333333336,27.729166666666668
강원도,2016-12-08,152.432977,5.5,3.5,39.3,9.6,8.0,9.6,0.8,48.04166666666666,31.03472222222222
강원도,2016-12-09,196.716324,4.9,2.6,46.8,9.6,8.9,10.77,0.8,39.84722222222222,28.46527777777778
강원도,2016-12-10,295.585088,2.5,3.0,32.6,9.6,9.1,11.08,0.8,27.875,18.229166666666668
강원도,2016-12-11,300.238248,1.9,2.9,44.0,9.6,9.0,10.92,0.8,21.98611111111111,13.694444444444445
강원도,2016-12-12,124.274548,5.7,1.5,31.9,9.6,1.4,3.79,0.8,45.138888888888886,19.875
강원도,2016-12-13,178.859511,6.5,1.8,58.9,9.6,3.4,4.12,0.8,36.75,22.32638888888889
강원도,2016-12-14,23.515891,0.9,1.5,87.4,9.6,0.0,2.13,0.8,15.23611111111111,12.243055555555555
강원도,2016-12-15,187.219502,-0.8,2.7,57.6,9.6,8.6,8.39,0.8,31.13888888888889,22.75
강원도,2016-12-16,289.268629,-0.9,4.5,33.0,9.6,9.0,11.39,0.8,29.291666666666668,16.444444444444443
강원도,2016-12-17,200.28816,6.4,3.2,46.5,9.6,8.8,10.27,0.8,46.61111111111112,29.74305555555556
강원도,2016-12-18,171.0849,8.4,3.3,44.1,9.6,3.1,6.28,0.8,41.38194444444444,26.20138888888889
강원도,2016-12-19,89.402223,9.5,1.9,56.6,9.6,4.7,7.23,0.8,38.86111111111112,20.48611111111111
강원도,2016-12-20,179.279174,8.0,1.8,71.5,9.6,4.9,6.32,0.8,39.79861111111112,25.77777777777778
강원도,2016-12-21,130.294353,8.5,1.7,71.5,9.6,3.1,6.53,0.8,41.27777777777778,24.88888888888889
강원도,2016-12-22,14.807543,5.7,2.9,83.3,9.6,0.1,1.08,0.8,11.88888888888889,9.25
강원도,2016-12-23,74.88318,2.8,4.0,50.9,9.6,8.3,9.39,0.8,30.08333333333333,24.04861111111111
강원도,2016-12-24,123.242523,2.6,2.2,65.9,9.6,1.5,4.23,0.8,36.61111111111112,25.46527777777778
강원도,2016-12-25,189.756953,4.9,1.8,68.3,9.6,8.0,9.42,0.8,30.30555555555556,18.38888888888889
강원도,2016-12-26,25.815215,7.3,2.4,54.9,9.6,0.2,1.63,0.8,26.069444444444443,16.010416666666668
강원도,2016-12-27,58.332565,1.0,1.2,85.4,9.6,0.2,1.12,0.8,15.208333333333334,15.07638888888889
강원도,2016-12-28,232.765858,0.5,2.6,54.9,9.6,8.9,11.3,0.8,23.20833333333333,19.08680555555556
강원도,2016-12-29,282.028073,-0.4,2.7,39.0,9.6,8.9,11.01,0.8,35.263888888888886,22.51388888888889
강원도,2016-12-30,284.975193,1.2,4.0,30.4,9.6,9.0,10.65,0.8,25.069444444444443,14.041666666666666
강원도,2016-12-31,192.83322,4.9,3.6,39.9,9.6,8.9,10.47,0.8,37.0,28.11111111111111
강원도,2017-01-01,154.91818,6.6,4.4,39.4,9.6,7.6,8.81,0.8,57.91666666666666,44.47222222222222
강원도,2017-01-02,104.640902,8.6,4.1,44.6,9.6,8.8,9.91,0.8,51.59722222222222,38.020833333333336
강원도,2017-01-03,258.526982,6.8,3.1,32.1,9.6,9.0,10.73,0.8,63.27777777777778,48.708333333333336
강원도,2017-01-04,259.588645,6.1,2.5,42.8,9.7,9.0,10.44,0.8,50.04861111111112,34.34027777777778
강원도,2017-01-05,109.151179,2.5,1.6,81.3,9.7,0.2,1.24,0.8,23.20833333333333,17.34722222222222
강원도,2017-01-06,277.486341,4.9,1.7,74.0,9.7,7.4,10.14,0.8,24.27777777777778,14.36111111111111
강원도,2017-01-07,229.365225,6.5,2.5,56.9,9.7,9.0,9.97,0.8,33.236111111111114,20.13888888888889
강원도,2017-01-08,184.832572,5.5,1.7,79.8,9.7,0.5,2.92,0.8,18.86111111111111,13.447916666666666
강원도,2017-01-09,237.155964,5.8,3.1,48.0,9.7,8.8,11.03,0.8,36.09722222222222,28.02430555555556
강원도,2017-01-10,288.140698,1.2,3.6,28.8,9.7,9.0,11.29,0.8,41.34722222222222,29.36805555555556
강원도,2017-01-11,338.97444,-1.1,3.1,23.0,9.8,9.1,12.0,0.8,23.05555555555556,13.34027777777778
강원도,2017-01-12,267.098968,1.2,3.2,27.6,9.8,9.1,11.31,0.8,39.25694444444444,22.0
강원도,2017-01-13,200.601809,-2.3,3.5,30.9,9.8,8.6,10.39,0.8,23.86111111111111,15.131944444444445
강원도,2017-01-14,372.595004,-5.6,3.7,22.8,9.8,9.3,12.53,0.8,33.0,14.875
강원도,2017-01-15,372.164376,-1.8,3.2,21.8,9.8,9.3,12.64,0.8,21.58333333333333,11.6875
강원도,2017-01-16,346.70063,-0.9,3.1,45.9,9.9,7.5,9.33,0.8,23.48611111111111,12.40972222222222
강원도,2017-01-17,298.833378,2.2,2.8,32.0,9.9,9.3,11.81,0.8,21.47222222222222,11.520833333333334
강원도,2017-01-18,183.370423,3.1,3.3,36.6,9.9,8.3,10.27,0.8,70.29861111111111,55.91666666666666
강원도,2017-01-19,276.284931,2.4,2.4,46.5,9.9,8.4,10.66,0.8,64.19444444444444,48.81944444444444
강원도,2017-01-20,27.179082,-1.4,2.5,71.3,10.0,0.3,1.84,0.8,50.16666666666666,41.489583333333336
강원도,2017-01-21,77.521873,-2.1,4.2,50.3,10.0,8.2,11.86,0.8,37.79166666666666,31.43402777777778
강원도,2017-01-22,256.489588,-4.1,3.8,39.0,10.0,9.4,13.03,0.8,49.958333333333336,22.84027777777778
강원도,2017-01-23,289.600141,-5.4,3.6,35.8,10.1,9.4,12.8,0.8,41.333333333333336,32.138888888888886
강원도,2017-01-24,331.956068,-2.9,2.8,31.3,10.1,9.4,13.54,0.8,28.70833333333333,22.52777777777778
강원도,2017-01-25,350.389841,-0.6,2.8,28.8,10.1,9.5,13.75,0.8,33.05555555555556,25.30555555555556
강원도,2017-01-26,266.402361,2.7,3.7,26.3,10.1,7.2,9.77,0.8,45.84722222222222,31.84027777777778
강원도,2017-01-27,363.493892,3.3,4.4,33.5,10.2,9.2,13.64,0.8,61.083333333333336,21.666666666666668
강원도,2017-01-28,315.56410800000003,2.3,2.6,39.4,10.2,9.3,12.74,0.8,47.93055555555556,13.0
강원도,2017-01-29,31.418137,3.0,1.2,62.8,10.2,0.2,1.46,0.8,33.458333333333336,16.95138888888889
강원도,2017-01-30,54.319297,-0.2,2.4,72.9,10.3,3.9,5.77,0.8,29.125,24.59027777777778
강원도,2017-01-31,132.779284,-0.8,3.0,36.1,10.3,5.6,9.26,0.8,37.75694444444444,31.29861111111111
강원도,2017-02-01,371.209995,0.5,3.7,30.6,10.3,8.6,14.16,0.8,31.125,20.61111111111111
강원도,2017-02-02,425.504914,3.3,4.5,21.5,10.4,9.7,15.32,0.8,31.40277777777778,16.22222222222222
강원도,2017-02-03,342.211862,5.1,3.9,30.9,10.4,9.8,14.72,0.8,34.19444444444444,22.354166666666668
강원도,2017-02-04,233.812613,7.8,2.3,31.3,10.4,6.2,11.1,0.8,53.76851851851852,34.458333333333336
강원도,2017-02-05,110.510318,6.1,2.2,44.9,10.5,3.6,6.4,0.8,23.88425925925926,16.1875
강원도,2017-02-06,365.702458,2.1,2.9,38.4,10.5,9.2,13.41,0.8,53.80555555555556,38.31944444444444
강원도,2017-02-07,231.329934,1.6,2.6,45.8,10.5,5.9,10.03,0.8,36.40277777777778,20.49305555555556
강원도,2017-02-08,204.359932,3.0,2.7,35.1,10.6,4.0,8.13,0.8,48.11805555555556,26.02083333333333
강원도,2017-02-09,361.742776,-1.0,3.7,35.9,10.6,5.1,9.49,0.8,56.208333333333336,29.92361111111111
강원도,2017-02-10,430.138427,-4.1,4.0,34.5,10.6,10.0,15.93,0.8,41.09722222222222,20.625
강원도,2017-02-11,463.019771,-2.1,3.7,31.3,10.7,10.0,15.92,0.8,32.875,19.67361111111111
강원도,2017-02-12,462.259453,0.9,2.8,35.0,10.7,10.0,15.94,0.8,30.944444444444443,19.30555555555556
강원도,2017-02-13,403.31813,2.5,2.8,32.5,10.7,9.8,15.82,0.8,39.263888888888886,25.291666666666668
강원도,2017-02-14,418.670085,1.9,1.9,51.9,10.8,7.1,13.26,0.8,45.208333333333336,29.57638888888889
강원도,2017-02-15,384.047064,7.2,3.4,24.4,10.8,9.8,14.91,0.8,65.95833333333333,42.59722222222222
강원도,2017-02-16,421.37416,12.1,5.9,28.6,10.9,10.0,16.61,0.8,83.23611111111111,53.513888888888886
강원도,2017-02-17,410.889492,7.6,2.7,49.9,10.9,3.0,5.67,0.8,36.27777777777778,19.34722222222222
강원도,2017-02-18,456.525607,1.8,3.5,26.4,10.9,10.0,16.39,0.8,35.18055555555556,16.59722222222222
강원도,2017-02-19,239.50912,4.9,3.4,36.5,11.0,2.1,8.14,0.8,50.06944444444444,29.27777777777778
강원도,2017-02-20,415.036222,4.3,3.3,44.6,11.0,7.3,13.05,0.8,45.54166666666666,24.729166666666668
강원도,2017-02-21,463.009647,1.5,2.8,47.3,11.1,10.3,17.12,0.8,32.47222222222222,17.97222222222222
강원도,2017-02-22,68.394167,4.0,1.3,64.1,11.1,0.7,5.46,0.8,41.5,24.944444444444443
강원도,2017-02-23,372.219462,3.2,2.7,47.6,11.1,8.8,14.0,0.8,31.84722222222222,21.28472222222222
강원도,2017-02-24,514.470655,2.0,3.6,32.5,11.2,10.5,18.79,0.8,31.875,19.63888888888889
강원도,2017-02-25,457.164561,5.1,3.5,31.1,11.2,10.5,18.14,0.8,35.72222222222222,23.46527777777778
강원도,2017-02-26,429.660892,3.6,2.2,47.6,11.2,7.6,13.84,0.8,34.31944444444444,22.319444444444443
강원도,2017-02-27,442.36152,4.7,2.5,58.3,11.3,10.1,16.37,0.8,33.111111111111114,18.80555555555556
강원도,2017-02-28,461.792014,8.7,2.7,30.0,11.3,10.3,17.26,0.8,55.56944444444444,36.0
강원도,2017-03-01,186.445631,8.5,1.8,50.5,11.4,2.0,7.99,0.8,80.93055555555556,55.48611111111112
강원도,2017-03-02,107.241486,3.2,1.7,83.1,11.4,0.0,2.33,0.8,40.375,34.208333333333336
강원도,2017-03-03,464.812847,6.5,3.6,35.8,11.4,10.6,18.34,0.8,53.513888888888886,29.32638888888889
강원도,2017-03-04,478.17046,7.0,2.0,47.4,11.5,6.9,14.14,0.8,63.22222222222222,36.833333333333336
강원도,2017-03-05,325.546452,6.6,1.6,61.3,11.5,5.5,12.92,0.8,64.23611111111111,40.75
강원도,2017-03-06,446.921264,3.6,2.8,41.4,11.6,7.8,14.28,0.8,43.98611111111112,29.5625
강원도,2017-03-07,558.706463,1.3,3.3,23.6,11.6,10.8,20.88,0.8,31.40277777777778,19.041666666666668
강원도,2017-03-08,468.505307,2.1,4.1,33.1,11.7,10.8,20.55,0.8,43.208333333333336,20.444444444444443
강원도,2017-03-09,424.43922,5.7,4.1,31.0,11.7,9.3,17.51,0.8,52.42361111111112,22.63888888888889
강원도,2017-03-10,544.216895,5.3,2.5,34.4,11.7,11.0,20.88,0.8,37.65277777777778,18.36111111111111
강원도,2017-03-11,506.268175,8.8,2.4,30.3,11.8,10.8,19.87,0.8,48.68055555555556,25.75
강원도,2017-03-12,286.323289,11.2,2.0,34.6,11.8,0.9,7.63,0.8,64.95833333333333,41.81944444444444
강원도,2017-03-13,475.640675,6.9,2.5,51.0,11.8,8.0,17.27,0.8,50.48611111111112,33.208333333333336
강원도,2017-03-14,280.433092,2.6,2.3,72.8,11.9,1.0,4.51,0.8,34.263888888888886,27.42361111111111
강원도,2017-03-15,462.145421,3.7,2.8,58.9,11.9,9.3,18.25,0.8,38.15277777777778,22.86805555555556
강원도,2017-03-16,508.352504,6.1,2.1,52.0,12.0,10.7,20.2,0.8,49.61111111111112,30.666666666666668
강원도,2017-03-17,532.09577,8.7,2.4,35.8,12.0,11.1,21.42,0.8,53.22222222222222,31.319444444444443
강원도,2017-03-18,392.165489,12.0,2.4,26.9,12.0,5.6,13.22,0.8,79.90277777777777,47.94444444444444
강원도,2017-03-19,532.992337,10.5,2.1,37.8,12.1,10.9,20.71,0.8,73.77777777777777,52.36111111111112
강원도,2017-03-20,222.833685,12.0,1.7,30.9,12.1,3.0,10.7,0.8,61.93055555555556,30.72222222222222
강원도,2017-03-21,197.221173,6.1,2.4,66.0,12.2,3.0,6.64,0.8,48.263888888888886,29.319444444444443
강원도,2017-03-22,487.665541,8.0,2.0,47.3,12.2,10.3,21.61,0.8,54.30555555555556,29.39583333333333
강원도,2017-03-23,369.226846,7.0,2.0,61.4,12.3,3.0,7.86,0.8,57.91666666666666,32.03472222222222
강원도,2017-03-24,363.26219,6.7,1.9,58.8,12.3,4.0,10.54,0.8,40.05555555555556,23.84722222222222
강원도,2017-03-25,114.253491,6.0,1.6,73.6,12.3,0.5,7.55,0.8,30.34722222222222,19.92361111111111
강원도,2017-03-26,228.189184,6.3,1.7,73.1,12.4,4.1,10.4,0.8,35.05555555555556,26.904761904761905
강원도,2017-03-27,188.012369,7.1,2.2,56.8,12.4,1.8,9.78,0.8,54.43055555555556,40.16468253968254
강원도,2017-03-28,301.404051,9.1,2.1,42.5,12.5,9.2,16.12,0.8,67.70138888888889,49.263888888888886
강원도,2017-03-29,515.243056,11.6,2.3,32.1,12.5,10.7,21.43,0.8,78.88888888888889,56.458333333333336
강원도,2017-03-30,502.585003,12.2,3.3,42.1,12.5,9.9,19.45,0.8,65.72222222222223,35.236111111111114
